Flavor;nrWorker;batch;learningRate;momentum;sync;sizeSeconds;time;acc;cost
intel14_v1;1;1;1e-06;0.99;sync;666;672.8315119743347;0.3010325617839092;0.213063312125206
intel14_v1;1;1;1e-06;0.99;sync;2000;2009.9236180782318;0.4238706178896526;0.63647581239144
intel14_v1;1;1;1e-06;0.99;sync;6000;6007.930830001831;0.5345173189362972;1.9025114295005798
intel14_v1;1;1;1e-06;0.99;sync;18000;17978.205070972443;0.5948667734874501;5.693098272474606
intel14_v1;2;1;1e-05;0.95;sync;222;226.00963711738586;0.5030706500548244;0.14313943684101105
intel14_v1;2;1;1e-05;0.95;sync;666;666.4034390449524;0.5156002756502283;0.4220555113951365
intel14_v1;2;1;1e-05;0.95;sync;2000;2001.2243449687958;0.5727285664984249;1.267442085146904
intel14_v1;2;1;1e-05;0.95;sync;6000;6008.401566982269;0.7273872949613382;3.8053209924221036
intel14_v1;2;1;1e-05;0.95;sync;18000;17968.70000600815;0.9278315807610014;11.380176670471826
intel14_v1;2;1;1e-06;0.95;sync;222;230.60743188858032;0.5225952979955217;0.1460513735294342
intel14_v1;2;1;1e-06;0.95;sync;666;674.717503786087;0.4963408862534624;0.42732108573118843
intel14_v1;2;1;1e-06;0.95;sync;2000;2010.0749778747559;0.5330271810930783;1.2730474859873453
intel14_v1;2;1;1e-06;0.95;sync;6000;6015.386757850647;0.6125143630113178;3.8097449466387427
intel14_v1;2;1;1e-06;0.95;sync;18000;17973.224589824677;0.7393164102944171;11.383042240222295
intel14_v1;2;2;0.0001;0.9;sync;222;243.49661993980408;0.4266025526100691;0.1542145259618759
intel14_v1;2;2;0.0001;0.9;sync;666;690.8438551425934;0.4595384267654885;0.43753444159030913
intel14_v1;2;2;0.0001;0.9;sync;2000;2000.7072079181671;0.5661987841445015;1.267114565014839
intel14_v1;2;2;0.0001;0.9;sync;6000;6026.277573108673;0.7589144512576377;3.8166424629688263
intel14_v1;2;2;0.0001;0.9;sync;18000;17948.94018292427;0.942051272854909;11.367662115852037
intel14_v1;2;1;1e-06;0.95;async;222;234.25278687477112;0.5368121002431009;0.1483600983540217
intel14_v1;2;1;1e-06;0.95;async;666;675.8694438934326;0.5197965615418694;0.42805064779917396
intel14_v1;2;1;1e-06;0.95;async;2000;2016.1455829143524;0.5266504308072574;1.2768922025124232
intel14_v1;2;1;1e-06;0.95;async;6000;6009.20013999939;0.5799424487630297;3.8058267553329466
intel14_v1;2;1;1e-06;0.95;async;18000;17971.048560857773;0.7332189215300262;11.381664088543255
intel14_v1;2;1;0.0001;0.95;sync;222;223.02529096603394;0.15625249452341786;0.1412493509451548
intel14_v1;2;1;0.0001;0.95;sync;666;680.753623008728;0.30974235778287157;0.43114396123886106
intel14_v1;2;1;0.0001;0.95;sync;2000;2002.478523015976;0.5355095951164293;1.268236397910118
intel14_v1;2;1;0.0001;0.95;sync;6000;6000.702799797058;0.7410274123504403;3.8004451065381364
intel14_v1;2;1;0.0001;0.95;sync;18000;17972.68178987503;0.9376214617520726;11.382698466920852
intel14_v1;2;2;0.0001;0.95;sync;222;242.77103996276855;0.46026390151529295;0.15375499197642006
intel14_v1;2;2;0.0001;0.95;sync;666;690.6204719543457;0.4704013005763247;0.4373929655710856
intel14_v1;2;2;0.0001;0.95;sync;2000;2025.385264158249;0.5335468076971042;1.2827440006335575
intel14_v1;2;2;0.0001;0.95;sync;6000;6026.363512039185;0.7301236289095935;3.81669689095815
intel14_v1;2;2;0.0001;0.95;sync;18000;17944.163184165955;0.9342685915828245;11.364636683305104
intel14_v1;1;1;1e-05;0.99;sync;222;229.79662203788757;0.3414684653105344;0.07276893031199773
intel14_v1;1;1;1e-05;0.99;sync;666;675.8793060779572;0.4070295790271067;0.21402844692468642
intel14_v1;1;1;1e-05;0.99;sync;2000;2015.5070841312408;0.4908841555884262;0.6382439099748929
intel14_v1;1;1;1e-05;0.99;sync;6000;6002.009545087814;0.6517212192011302;1.9006363559444743
intel14_v1;1;1;1e-05;0.99;sync;18000;17970.995707035065;0.7350542504149706;5.69081530722777
intel14_v1;2;1;1e-06;0.99;async;222;236.73050594329834;0.38547081699706054;0.1499293204307556
intel14_v1;2;1;1e-06;0.99;async;666;678.2992770671844;0.4110379734971308;0.42958954214255013
intel14_v1;2;1;1e-06;0.99;async;2000;2004.5566799640656;0.5089076276109885;1.2695525639772414
intel14_v1;2;1;1e-06;0.99;async;6000;6002.250266075134;0.6063288401577006;3.8014251685142515
intel14_v1;2;1;1e-06;0.99;async;18000;17963.14120912552;0.7214517301531373;11.376656099112829
intel14_v1;2;1;1e-06;0.9;sync;222;230.55668592453003;0.10703887577534313;0.14601923441886902
intel14_v1;2;1;1e-06;0.9;sync;666;676.5286037921906;0.2755374334505383;0.428468115735054
intel14_v1;2;1;1e-06;0.9;sync;2000;2012.8387899398804;0.46711834807196206;1.2747979002952574
intel14_v1;2;1;1e-06;0.9;sync;6000;6008.727336883545;0.5813046667781719;3.8055273133595784
intel14_v1;2;1;1e-06;0.9;sync;18000;17966.848502874374;0.7179365438791501;11.379004051820436
intel14_v1;2;1;1e-05;0.95;async;222;227.72883200645447;0.5633055026867361;0.1442282602707545
intel14_v1;2;1;1e-05;0.95;async;666;668.5190241336823;0.5598059418125589;0.4233953819513321
intel14_v1;2;1;1e-05;0.95;async;2000;2000.7015450000763;0.6293084275619452;1.2671109785000483
intel14_v1;2;1;1e-05;0.95;async;6000;6014.816823005676;0.7612142929942198;3.809383987903595
intel14_v1;2;1;1e-05;0.95;async;18000;17970.01340699196;0.9317170852112486;11.381008491094907
intel14_v1;1;2;1e-06;0.9;sync;222;240.14504098892212;0.13095164662616635;0.076045929646492
intel14_v1;1;2;1e-06;0.9;sync;666;667.3698809146881;0.18130760658766643;0.21133379562298454
intel14_v1;1;2;1e-06;0.9;sync;2000;2019.4302999973297;0.3444108164598908;0.639486261665821
intel14_v1;1;2;1e-06;0.9;sync;6000;6012.090001106262;0.49587435212696407;1.9038285003503161
intel14_v1;1;2;1e-06;0.9;sync;18000;17957.310914993286;0.5684985213274933;5.686481789747874
intel14_v1;1;2;0.0001;0.9;sync;222;222.5051531791687;0.48420632176628536;0.07045996517340342
intel14_v1;1;2;0.0001;0.9;sync;666;669.9469020366669;0.4933178964299035;0.21214985231161115
intel14_v1;1;2;0.0001;0.9;sync;2000;2010.3312411308289;0.5377769728889014;0.6366048930247624
intel14_v1;1;2;0.0001;0.9;sync;6000;6026.781908035278;0.7103971481443225;1.9084809375445047
intel14_v1;1;2;0.0001;0.9;sync;18000;17952.07411313057;0.902339476299931;5.6848234691580135
intel14_v1;1;1;1e-06;0.95;sync;222;230.27927803993225;0.06758456132580752;0.07292177137931187
intel14_v1;1;1;1e-06;0.95;sync;666;677.2336509227753;0.21031274307626346;0.21445732279221216
intel14_v1;1;1;1e-06;0.95;sync;2000;2015.8886680603027;0.3922485777558049;0.6383647448857624
intel14_v1;1;1;1e-06;0.95;sync;6000;6007.316819906235;0.5231311760106054;1.9023169929703077
intel14_v1;1;1;1e-06;0.95;sync;18000;17975.10434293747;0.6267390888567863;5.692116375263532
intel14_v1;2;1;1e-05;0.99;sync;222;224.93735218048096;0.5128982832324632;0.14246032304763792
intel14_v1;2;1;1e-05;0.99;sync;666;679.7317500114441;0.49178910487723554;0.4304967750072479
intel14_v1;2;1;1e-05;0.99;sync;2000;2001.4428541660309;0.5461225577093685;1.2675804743051529
intel14_v1;2;1;1e-05;0.99;sync;6000;6002.966711997986;0.7303823466881146;3.801878917598724
intel14_v1;2;1;1e-05;0.99;sync;18000;17971.6744890213;0.9175663708997052;11.38206050971349
intel14_v1;2;1;1e-05;0.99;async;222;239.51361894607544;0.3433366850859254;0.15169195866584778
intel14_v1;2;1;1e-05;0.99;async;666;670.9324610233307;0.4264545129671972;0.42492389198144276
intel14_v1;2;1;1e-05;0.99;async;2000;2001.3866848945618;0.5339428772401534;1.2675449004332224
intel14_v1;2;1;1e-05;0.99;async;6000;6013.214439868927;0.726029881497974;3.80836914525032
intel14_v1;2;1;1e-05;0.99;async;18000;17966.69173192978;0.917668183529103;11.378904763555527
intel14_v1;2;1;0.0001;0.9;async;222;224.2168960571289;0.3983514657051286;0.14200403416951496
intel14_v1;2;1;0.0001;0.9;async;666;677.8617889881134;0.45125036128820245;0.42931246635913844
intel14_v1;2;1;0.0001;0.9;async;2000;2006.6151151657104;0.5951597781314534;1.2708562396049499
intel14_v1;2;1;0.0001;0.9;async;6000;6010.022030115128;0.7525508079439555;3.8063472857395806
intel14_v1;2;1;0.0001;0.9;async;18000;17963.37046098709;0.9182486310523597;11.37680129195849
intel14_v1;2;2;1e-06;0.9;sync;222;249.9554319381714;0.37826633373599583;0.1583051068941752
intel14_v1;2;2;1e-06;0.9;sync;666;670.1056749820709;0.3924412644138595;0.42440026082197824
intel14_v1;2;2;1e-06;0.9;sync;2000;2009.0752959251404;0.47197299411411775;1.272414354085922
intel14_v1;2;2;1e-06;0.9;sync;6000;6016.123183965683;0.5779708682652865;3.8102113498449324
intel14_v1;2;2;1e-06;0.9;sync;18000;17944.557161092758;0.665012471111347;11.364886202025414
intel14_v1;2;1;1e-05;0.9;async;222;236.99057698249817;0.4823021822891159;0.1500940320889155
intel14_v1;2;1;1e-05;0.9;async;666;674.0094439983368;0.5267547249766411;0.4268726478656133
intel14_v1;2;1;1e-05;0.9;async;2000;2006.8457729816437;0.5833146002372603;1.2710023228883742
intel14_v1;2;1;1e-05;0.9;async;6000;6010.256219148636;0.7379535345450865;3.8064956054608023
intel14_v1;2;1;1e-05;0.9;async;18000;17973.509261131287;0.9188177734616632;11.383222532049814
intel14_v1;2;1;0.0001;0.99;sync;222;222.89225101470947;0.27489202925550393;0.14116509230931598
intel14_v1;2;1;0.0001;0.99;sync;666;675.2937779426575;0.34246993427706085;0.42768605936368304
intel14_v1;2;1;0.0001;0.99;sync;2000;2011.1130890846252;0.5519086034499601;1.2737049564202625
intel14_v1;2;1;0.0001;0.99;sync;6000;6016.569092988968;0.7362994403728259;3.8104937588930126
intel14_v1;2;1;0.0001;0.99;sync;18000;17968.945163965225;0.8838923922891556;11.380331937177976
intel14_v1;1;1;1e-06;0.9;sync;222;236.22109484672546;0.3503820482467724;0.07480334670146306
intel14_v1;1;1;1e-06;0.9;sync;666;669.88214802742;0.3475056036642894;0.21212934687534968
intel14_v1;1;1;1e-06;0.9;sync;2000;2003.525465965271;0.4207374239861692;0.6344497308890025
intel14_v1;1;1;1e-06;0.9;sync;6000;6010.565932035446;0.5313696544347055;1.9033458784778912
intel14_v1;1;1;1e-06;0.9;sync;18000;17977.80621099472;0.6444710620891583;5.692971966814994
intel14_v1;2;1;1e-06;0.99;sync;222;222.7035529613495;0.18771901461179788;0.141045583542188
intel14_v1;2;1;1e-06;0.99;sync;666;679.4642648696899;0.3101756793376394;0.4303273677508036
intel14_v1;2;1;1e-06;0.99;sync;2000;2009.725968837738;0.49043382614375897;1.2728264469305675
intel14_v1;2;1;1e-06;0.99;sync;6000;6006.8310379981995;0.5979298096675201;3.804326324065526
intel14_v1;2;1;1e-06;0.99;sync;18000;17971.97431087494;0.7254792026528039;11.38225039688746
intel14_v1;2;2;0.0001;0.99;sync;222;237.6758439540863;0.28822410287486233;0.15052803450425464
intel14_v1;2;2;0.0001;0.99;sync;666;674.4148240089417;0.32094910584336706;0.42712938853899635
intel14_v1;2;2;0.0001;0.99;sync;2000;2010.7479529380798;0.45298352156985616;1.2734737035274506
intel14_v1;2;2;0.0001;0.99;sync;6000;6010.222885847092;0.6888297361483602;3.8064744943698243
intel14_v1;2;2;0.0001;0.99;sync;18000;17948.007787942886;0.8661279480285576;11.367071599030494
intel14_v1;1;1;1e-05;0.95;sync;222;230.26546788215637;0.09638093590438496;0.07291739816268285
intel14_v1;1;1;1e-05;0.95;sync;666;674.1141958236694;0.23174538837936665;0.21346949534416199
intel14_v1;1;1;1e-05;0.95;sync;2000;2014.9988858699799;0.4677222072296274;0.6380829805254936
intel14_v1;1;1;1e-05;0.95;sync;6000;6007.954806804657;0.6147235293501636;1.9025190221548078
intel14_v1;1;1;1e-05;0.95;sync;18000;17984.270133972168;0.7630420135204439;5.695018875757853
intel14_v1;1;2;1e-06;0.95;sync;222;240.9609079360962;0.08902547143774357;0.07630428751309712
intel14_v1;1;2;1e-06;0.95;sync;666;674.5110549926758;0.1616069975853487;0.2135951674143473
intel14_v1;1;2;1e-06;0.95;sync;2000;2000.418951034546;0.3248477168573844;0.6334660011609395
intel14_v1;1;2;1e-06;0.95;sync;6000;6025.442302942276;0.5073489608112846;1.9080567292650539
intel14_v1;1;2;1e-06;0.95;sync;18000;17955.905643939972;0.5776638541690425;5.686036787247658
intel14_v1;1;1;0.0001;0.9;sync;222;226.15079712867737;0.22545341973554736;0.07161441909074782
intel14_v1;1;1;0.0001;0.9;sync;666;666.5809819698334;0.34462433105851203;0.21108397762378056
intel14_v1;1;1;0.0001;0.9;sync;2000;2015.2112109661102;0.5472326764449618;0.6381502168059349
intel14_v1;1;1;0.0001;0.9;sync;6000;6002.791661977768;0.7046339836013876;1.9008840262929598
intel14_v1;1;1;0.0001;0.9;sync;18000;17980.584419965744;0.8998089730892371;5.693851732989152
intel14_v1;2;2;1e-05;0.9;sync;222;250.58868288993835;0.3480995600902583;0.1587061658302943
intel14_v1;2;2;1e-05;0.9;sync;666;670.0920560359955;0.3889884515631955;0.4243916354894638
intel14_v1;2;2;1e-05;0.9;sync;2000;2026.2573728561401;0.4875123623147423;1.283296336142222
intel14_v1;2;2;1e-05;0.9;sync;6000;6017.640623807907;0.6891898980484057;3.811172395078341
intel14_v1;2;2;1e-05;0.9;sync;18000;17940.455895900726;0.9022127186791488;11.362288734070459
intel14_v1;1;1;1e-05;0.9;sync;222;239.08372592926025;0.3799626693481982;0.07570984654426574
intel14_v1;1;1;1e-05;0.9;sync;666;668.0714008808136;0.42826868786441397;0.21155594361225763
intel14_v1;1;1;1e-05;0.9;sync;2000;2010.7104139328003;0.5132587669427167;0.6367249644120534
intel14_v1;1;1;1e-05;0.9;sync;6000;6011.883861064911;0.6300742549907815;1.903763222670555
intel14_v1;1;1;1e-05;0.9;sync;18000;17978.571768045425;0.7533671484229485;5.693214393214384
intel14_v1;2;2;1e-05;0.99;sync;222;240.64473819732666;0.3464632492945427;0.1524083341916402
intel14_v1;2;2;1e-05;0.99;sync;666;679.2326011657715;0.38556132578874996;0.43018064740498857
intel14_v1;2;2;1e-05;0.99;sync;2000;2031.2197670936584;0.4755834141042429;1.2864391858259836
intel14_v1;2;2;1e-05;0.99;sync;6000;6026.472035169601;0.6615333828991581;3.816765622274081
intel14_v1;2;2;1e-05;0.99;sync;18000;17964.649504184723;0.873016654184743;11.377611352650323
intel14_v1;2;1;0.0001;0.95;async;222;243.07362294197083;0.5089363676905521;0.15394662786324817
intel14_v1;2;1;0.0001;0.95;async;666;667.096596956253;0.5178515727274694;0.4224945114056269
intel14_v1;2;1;0.0001;0.95;async;2000;2003.797196149826;0.5743110705294523;1.2690715575615563
intel14_v1;2;1;0.0001;0.95;async;6000;6002.543995141983;0.7279665040463575;3.8016111969232558
intel14_v1;2;1;0.0001;0.95;async;18000;17969.182403087616;0.8908802660804197;11.380482188622157
intel14_v1;2;2;1e-06;0.99;sync;222;241.7183198928833;0.13376633434418495;0.15308826926549274
intel14_v1;2;2;1e-06;0.99;sync;666;685.5065860748291;0.1940141280179405;0.4341541711807251
intel14_v1;2;2;1e-06;0.99;sync;2000;2008.4680728912354;0.37115157137058785;1.2720297794977824
intel14_v1;2;2;1e-06;0.99;sync;6000;6028.323807954788;0.5534221891367397;3.817938411704699
intel14_v1;2;2;1e-06;0.99;sync;18000;17943.030827999115;0.6593203669063145;11.363919524399439
intel14_v1;1;2;0.0001;0.95;sync;222;240.32046484947205;0.15850065814862152;0.07610148053566615
intel14_v1;1;2;0.0001;0.95;sync;666;671.5130980014801;0.23720908546458852;0.21264581436713537
intel14_v1;1;2;0.0001;0.95;sync;2000;2012.1528279781342;0.4263982511961325;0.6371817288597424
intel14_v1;1;2;0.0001;0.95;sync;6000;6018.068171977997;0.6952367677034866;1.9057215877930322
intel14_v1;1;2;0.0001;0.95;sync;18000;17954.715688943863;0.8873318077003076;5.685659968165556
intel14_v1;2;1;1e-05;0.9;sync;222;224.85793209075928;0.5233323154707638;0.14241002365748087
intel14_v1;2;1;1e-05;0.9;sync;666;675.5763311386108;0.522383623213375;0.4278650097211202
intel14_v1;2;1;1e-05;0.9;sync;2000;2011.0786290168762;0.5966949760289366;1.2736831317106883
intel14_v1;2;1;1e-05;0.9;sync;6000;6015.232411146164;0.754012393838257;3.8096471937259038
intel14_v1;2;1;1e-05;0.9;sync;18000;17964.713381052017;0.9258298810455821;11.37765180799961
intel14_v1;1;2;1e-05;0.9;sync;222;224.29933094978333;0.2046518844278974;0.07102812146743138
intel14_v1;1;2;1e-05;0.9;sync;666;673.9414601325989;0.2773692457660777;0.2134147957086563
intel14_v1;1;2;1e-05;0.9;sync;2000;2016.003168106079;0.4100101586646358;0.6384010032335917
intel14_v1;1;2;1e-05;0.9;sync;6000;6020.095742940903;0.5882726913767993;1.9063636519312857
intel14_v1;1;2;1e-05;0.9;sync;18000;17953.958712100983;0.6981305535232045;5.685420258831978
intel14_v1;1;1;0.0001;0.95;sync;222;230.81086421012878;0.1548792050880441;0.07309010699987412
intel14_v1;1;1;0.0001;0.95;sync;666;674.625247001648;0.30955876211543865;0.2136313282171885
intel14_v1;1;1;0.0001;0.95;sync;2000;2012.0238780975342;0.5258148572092767;0.6371408947308858
intel14_v1;1;1;0.0001;0.95;sync;6000;6003.866713047028;0.7500191048096816;1.9012244591315586
intel14_v1;1;1;0.0001;0.95;sync;18000;17981.18790102005;0.9068807586151003;5.694042835323016
intel14_v1;1;2;1e-05;0.95;sync;222;242.7538869380951;0.3473551541831488;0.07687206419706344
intel14_v1;1;2;1e-05;0.95;sync;666;674.5872850418091;0.3843336408805054;0.2136193069299062
intel14_v1;1;2;1e-05;0.95;sync;2000;2020.1819751262665;0.46188402004159934;0.6397242921233177
intel14_v1;1;2;1e-05;0.95;sync;6000;6023.498769044876;0.6008992598021267;1.9074412768642106
intel14_v1;1;2;1e-05;0.95;sync;18000;17949.38219809532;0.7064497422348461;5.683971029396852
intel14_v1;2;1;1e-06;0.9;async;222;223.95627188682556;0.3398221479308655;0.1418389721949895
intel14_v1;2;1;1e-06;0.9;async;666;676.433965921402;0.4092719039697109;0.4284081784168879
intel14_v1;2;1;1e-06;0.9;async;2000;2011.1798939704895;0.4870636645108202;1.2737472661813098
intel14_v1;2;1;1e-06;0.9;async;6000;6009.146245002747;0.6056076351700609;3.8057926218350726
intel14_v1;2;1;1e-06;0.9;async;18000;17978.392192840576;0.7152652936927594;11.386315055465698
intel14_v1;1;2;1e-06;0.99;sync;222;242.65139889717102;0.4199128716012249;0.07683960965077082
intel14_v1;1;2;1e-06;0.99;sync;666;674.8649599552155;0.39873646754693826;0.21370723731915156
intel14_v1;1;2;1e-06;0.99;sync;2000;2001.095999956131;0.40298279088717553;0.6336803999861081
intel14_v1;1;2;1e-06;0.99;sync;6000;6004.963347911835;0.5090700727434941;1.9015717268387475
intel14_v1;1;2;1e-06;0.99;sync;18000;17947.76414489746;0.5791194999282674;5.683458645884196
intel14_v1;2;2;1e-05;0.95;sync;222;247.45870399475098;0.3547090768930154;0.1567238458633423
intel14_v1;2;2;1e-05;0.95;sync;666;673.1461799144745;0.40361255033650584;0.4263259139458338
intel14_v1;2;2;1e-05;0.95;sync;2000;2000.6348750591278;0.48969907432192017;1.2670687542041141
intel14_v1;2;2;1e-05;0.95;sync;6000;6002.548192977905;0.6753613285102056;3.8016138555526733
intel14_v1;2;2;1e-05;0.95;sync;18000;17940.301426887512;0.8952681662719899;11.362190903695424
intel14_v1;2;1;0.0001;0.99;async;222;245.75660109519958;0.44616281638408656;0.15564584736029305
intel14_v1;2;1;0.0001;0.99;async;666;670.0407299995422;0.4417402918251783;0.42435912899971007
intel14_v1;2;1;0.0001;0.99;async;2000;2011.6467049121857;0.5246015724181349;1.274042913111051
intel14_v1;2;1;0.0001;0.99;async;6000;6002.014178991318;0.6857805041117191;3.801275646694501
intel14_v1;2;1;0.0001;0.99;async;18000;17977.01407790184;0.8337244177833232;11.385442249337832
intel14_v1;2;1;0.0001;0.9;sync;222;226.8156499862671;0.34714869211637855;0.14364991165796914
intel14_v1;2;1;0.0001;0.9;sync;666;680.2672550678253;0.4280761274072871;0.4308359282096227
intel14_v1;2;1;0.0001;0.9;sync;2000;2014.5140271186829;0.6018626913911984;1.2758588838418323
intel14_v1;2;1;0.0001;0.9;sync;6000;6011.955816984177;0.8118338554519143;3.8075720174233116
intel14_v1;2;1;0.0001;0.9;sync;18000;17973.628948926926;0.9438516913186938;11.383298334320386
intel14_v1;2;2;1e-06;0.95;sync;222;241.36544108390808;0.4223667322573029;0.15286477935314177
intel14_v1;2;2;1e-06;0.95;sync;666;668.7042300701141;0.4227769785169124;0.4235126790444056
intel14_v1;2;2;1e-06;0.95;sync;2000;2021.0928599834442;0.4843805606419796;1.2800254779895146
intel14_v1;2;2;1e-06;0.95;sync;6000;6005.008675098419;0.5726085611096718;3.8031721608956652
intel14_v1;2;2;1e-06;0.95;sync;18000;17969.00192809105;0.6715688387838412;11.380367887790998
intel14_v1;1;2;0.0001;0.99;sync;222;239.52046298980713;0.46443339269936945;0.07584814661343892
intel14_v1;1;2;0.0001;0.99;sync;666;667.9362118244171;0.4736846460307678;0.21151313374439873
intel14_v1;1;2;0.0001;0.99;sync;2000;2005.4069859981537;0.5226798698043877;0.635045545566082
intel14_v1;1;2;0.0001;0.99;sync;6000;6000.971066951752;0.6994025777021938;1.9003075045347213
intel14_v1;1;2;0.0001;0.99;sync;18000;17972.910639047623;0.8595841245577184;5.69142170236508
intel14_v1;1;1;0.0001;0.99;sync;222;230.02319502830505;0.08670123554834176;0.07284067842562993
intel14_v1;1;1;0.0001;0.99;sync;666;673.4051280021667;0.26183828975650864;0.21324495720068612
intel14_v1;1;1;0.0001;0.99;sync;2000;2009.7019350528717;0.471368450079528;0.6364056127667427
intel14_v1;1;1;0.0001;0.99;sync;6000;6007.782587051392;0.709831626798876;1.9024644858996071
intel14_v1;1;1;0.0001;0.99;sync;18000;17978.305193185806;0.8898439938499709;5.693129977842172
intel14_v1;1;2;1e-05;0.99;sync;222;241.05002617835999;0.33756189415310495;0.07633250828981399
intel14_v1;1;2;1e-05;0.99;sync;666;671.648285150528;0.36555065697373396;0.2126886236310005
intel14_v1;1;2;1e-05;0.99;sync;2000;2019.5777151584625;0.45637560496092483;0.639532943133513
intel14_v1;1;2;1e-05;0.99;sync;6000;6027.231587171555;0.5534156497658805;1.9086233359376588
intel14_v1;1;2;1e-05;0.99;sync;18000;17958.250100135803;0.6768449589876849;5.686779198376337
